recordID,category,focus,caption,length_tokenization
7415,Tableau,emotion,"Ferme entre les arbres avec des vaches assises et un mouton debout, un homme est couché en dessous d'un arbre, émotion neutre",38
7415,Tableau,emotion,"Ferme entre les arbres avec des vaches assises et un mouton debout, un homme est couché en dessous d'un arbre, Joie",36
2021,Dessin,content,"Une jeune fille lisant un livre assise avec un chaton sur ses genoux, elle porte un tablier blanc, intérieur, cheveux attachés",38
8541,Dessin,content,"Un chateau qui brule, un incendie, une usine, de la fumée",19
1623,Tableau,luminosity,"Une rue d'un village avec des groupes de personnes, foule, cavalier sur un cheval, quelques arbres, fête, Sombre",34
1733,Tableau,colors,"Un invasion d'un village par des soldats, la guerre, village sous la neige, chaos, combat, attaque, foule, Couleurs vives",36
1298,Tableau,emotion,"Jésus porte sa croix avec deux hommes à côté de lui, un homme qui porte un livre ouvert dans sa main, homme musclé nu, religion, émotion neutre",43
160,Tableau,emotion,"Un homme marche sur un chemin avec de la neige autour, il y a un arbre et quelques buissons, le ciel est orangé, émotion neutre",39
160,Tableau,emotion,"Un homme marche sur un chemin avec de la neige autour, il y a un arbre et quelques buissons, le ciel est orangé, Peur",37
3922,Tableau,luminosity,"Portrait d'une petite fille debout avec une robe noire, un collier de perles blanches, un chapeau noir et du maquillage, elle tient une rose rouge dans la main, Sombre",46
4315,Tableau,content,"Une carcase rouge d'un animal sur une table, une bouteille en verre brune, une assiette, un repas",29
3941,Tableau,emotion,"Une repas en extérieur dans un parc, une table couverte par l'ombre des arbres, des chiens, une fillette avec sa mère, des chaises de jardin, émotion neutre",48
3941,Tableau,emotion,"Une repas en extérieur dans un parc, une table couverte par l'ombre des arbres, des chiens, une fillette avec sa mère, des chaises de jardin, Joie",46
10450,Tableau,emotion,"Une femme assise dans un fauteuil confortable avec un chien sur les genoux, à côté d'elle il y a une table avec un verre dessus, la femme porte une blouse bleue, émotion neutre",51
10450,Tableau,emotion,"Une femme assise dans un fauteuil confortable avec un chien sur les genoux, à côté d'elle il y a une table avec un verre dessus, la femme porte une blouse bleue, Tristesse",50
1202,Tableau,luminosity,"Des hommes qui parlent à un sultan, des soldats, lances, intérieur, vêtements colorés, Sombre",31
992,Tableau,colors,"Portrait d'une femme qui regarde vers le bas, turban rouge, chapeau, bras croisés, oreille visible, robe brune, Couleurs sombres, Teinte rouge",41
1084,Dessin,luminosity,"Dessin architectural d'une coupole avec deux poutres et statues d'anges, dessin détaillé, Lumineux",29
7873,Dessin,emotion,"Une femme en robe sophistiquée rencontre un homme avec une cape, deux autres hommes à ses côtés, un arbre au-dessus d'eux, émotion neutre",44
7873,Dessin,emotion,"Une femme en robe sophistiquée rencontre un homme avec une cape, deux autres hommes à ses côtés, un arbre au-dessus d'eux, Joie",42
1853,Tableau,colors,"Une robe blanche sur un porte manteau, un mur avec des tableaux, un vase doré par terre, une commode avec une écharpe bleue, intérieur, Couleurs vives",44
7844,Tableau,luminosity,"Une femme est assise avec une robe bleue, elle regarde un chien assis par terre, une femme est debout avec une robe rouge, un jardin, extérieur, Sombre",42
7095,Dessin,colors,"Une ferme avec un fermier qui déplacent des vaches et deux chiens, des arbres, un toit en tuiles et une clôture en bois, Noir et blanc",40
5640,Tableau,colors,"Portrait d'un homme fatigué avec une barbe brune et une moustache brune, cheveux dégarnis, fourrure, col blanc, Couleurs sombres",39
10807,Dessin,content,"Un femme agenouillé avec une couronne qui parle à une femme assise avec un enfant dans ses bras, un animal derrière, des voutes",35
1829,Tableau,colors,"Portrait d'un jeune homme debout avec un costume rouge et une fine moustache, papier peint en fond, parquet, eventail en main, chemise rose, Couleurs vives",42
1369,Dessin,colors,"Une femme avec un sein visible et une longue robe regarde vers le haut avec un dague en main, défense, agression, Noir et blanc",34
8660,Tableau,colors,"Un homme de face avec un habit bleu tient une bougie qui illumine son visage et le visage d'une fille à côté de lui, Couleurs sombres, Teinte rouge",45
1820,Tableau,content,"Un femme avec un voile et un baton prie en regardant le ciel, deux moutons à ses pieds, drap bleu, ciel sombre",35
4818,Tableau,colors,"Des moines agenouillés discutent, prières, religion, Bicolor, Teinte rouge",22
10450,Tableau,luminosity,"Une femme assise dans un fauteuil confortable avec un chien sur les genoux, à côté d'elle il y a une table avec un verre dessus, la femme porte une blouse bleue, Lumineux",49
7873,Dessin,content,"Une femme en robe sophistiquée rencontre un homme avec une cape, deux autres hommes à ses côtés, un arbre au-dessus d'eux",39
7292,Dessin,luminosity,"Un homme marchant vers sa maison, un chien courant dans la neige, un toit blanc, plusieurs arbres sans feuilles, des oiseaux dans le ciel, Lumineux",43
3928,Tableau,colors,"Portrait d'une femme assise avec des cheveux noirs bouclés qui nettoie un palteau avec un chiffon, habit blanc et gris, Noir et blanc",36
8508,Dessin,emotion,"Poséidon, dieu,vieil homme musclé avec une barbe, chevaux, mer, trident, émotion neutre",30
8508,Dessin,emotion,"Poséidon, dieu,vieil homme musclé avec une barbe, chevaux, mer, trident, Colère",28
798,Dessin,content,"Une ruelle avec des voutes, un homme dans l'ombre, des murs en pierre",20
2795,Sculpture,content,"Sculpture de deux hommes musclés nus qui se battent, combat, violence",17
4313,Tableau,content,"Une table avec une des tomates rouges et un vase avec des fleurs colorées, un mur jaune",24
1401,Tableau,emotion,"Naissance de Jésus, Marie, foule qui apportent des offrandes, vêtements colorés, en fond on voit des collines et des arbres, nuages, Joie",44
5402,Tableau,content,"Un fille en robe blanche debout avec la main d'une reine sur sa tête, un soldat avec une cape rouge et un casque doré, un homme en tunique blanche, intérieur, royauté",51
10340,Dessin,luminosity,"Village dans un désert avec du sable au sol, palmier, minaret en fond, batîment avec une coupole, Lumineux",30
3671,Dessin,emotion,"Un paysage avec une valée, un cavalier sur son cheval, un charette tirée par des animaux sur un chemin, un arbre sur la colline, en fond une ville et un chateau, falaise, émotion neutre",54
6282,Dessin,content,"Portrait d'un homme vu de profil, cheveux dégarnis, barbiche et moustache épaisse, oreille visible",29
8572,Tableau,colors,"Jésus mort avec autour de lui des hommes et des femmes qui prient et qui offrent des offrandes, religion, décès, Couleurs vives",40
3877,Dessin,colors,"Un femme nu se cache, cheveux noirs, femme assise sur un lit, nudité, Couleurs vives",28
5257,Dessin,colors,"Deux personnes assise à une table, une table vide avec une nappe blanche, Noir et blanc",21
7887,Dessin,colors,"Deux hommes avec des chapeaux en extérieur, jardin, homme qui s'occupent des plantes, chien assis, chateau en fond, arbres, Noir et blanc",41
2081,Dessin,emotion,"Un chevalier et son cheval se défende contre des chiens enragés, le feu, le combat, le chaos, Peur",31
2081,Dessin,emotion,"Un chevalier et son cheval se défende contre des chiens enragés, le feu, le combat, le chaos, Colère",31
7379,Dessin,content,"Portrait d'un jeune homme avec des cheveux longs de côté, un manteau noir",22
4127,Tableau,emotion,"Une femme nue assise sur le sol, une femme nue qui prend un fruit dans un arbre, un enfant nu assis par terre, forêt, émotion neutre",41
4127,Tableau,emotion,"Une femme nue assise sur le sol, une femme nue qui prend un fruit dans un arbre, un enfant nu assis par terre, forêt, Surprise",38
160,Tableau,luminosity,"Un homme marche sur un chemin avec de la neige autour, il y a un arbre et quelques buissons, le ciel est orangé, Lumineux",37
7873,Dessin,colors,"Une femme en robe sophistiquée rencontre un homme avec une cape, deux autres hommes à ses côtés, un arbre au-dessus d'eux, Noir et blanc",43
1985,Tableau,luminosity,"Scène de chaos, hommes et femmes dénudés, combat, peroquet, mort, décès, cheval, enfer, chien, bouc, Sombre",42
2795,Sculpture,colors,"Sculpture de deux hommes musclés nus qui se battent, combat, violence, Noir et blanc",21
4127,Tableau,colors,"Une femme nue assise sur le sol, une femme nue qui prend un fruit dans un arbre, un enfant nu assis par terre, forêt, Noir et blanc",40
8558,Tableau,emotion,"Un femme en robe bleue avec des anges autour d'elle, une foule d'hommes et de femmes la regardent d'en bas, robes colorées, religion, Joie",44
8558,Tableau,emotion,"Un femme en robe bleue avec des anges autour d'elle, une foule d'hommes et de femmes la regardent d'en bas, robes colorées, religion, Surprise",43
10250,Tableau,emotion,"Deux marins sur le port, ponton, voilier dans le port, mer, pecheurs, émotion neutre",27
10250,Tableau,emotion,"Deux marins sur le port, ponton, voilier dans le port, mer, pecheurs, Tristesse",26
10250,Tableau,emotion,"Deux marins sur le port, ponton, voilier dans le port, mer, pecheurs, Dégoût",28
7890,Dessin,emotion,"Une rue de village avec une calèche avec deux personnes dedans, des maisons, une petite église et quelques arbres, un randonneur, émotion neutre",40
2795,Sculpture,emotion,"Sculpture de deux hommes musclés nus qui se battent, combat, violence, Tristesse",21
2795,Sculpture,emotion,"Sculpture de deux hommes musclés nus qui se battent, combat, violence, Peur",20
2795,Sculpture,emotion,"Sculpture de deux hommes musclés nus qui se battent, combat, violence, Colère",20
6143,Dessin,emotion,"Dessin de plusieurs visages, expressions faciles, lion, serpent, barbe, crane, Tristesse",25
6143,Dessin,emotion,"Dessin de plusieurs visages, expressions faciles, lion, serpent, barbe, crane, Peur",24
6143,Dessin,emotion,"Dessin de plusieurs visages, expressions faciles, lion, serpent, barbe, crane, Colère",24
552,Tableau,emotion,"Une rivière, torrent entre des rochers, des sapins, des falaises, un ciel orange, des branches, du courant, émotion neutre",35
552,Tableau,emotion,"Une rivière, torrent entre des rochers, des sapins, des falaises, un ciel orange, des branches, du courant, Peur",33
8081,Tableau,content,"Un homme torse nu et un homme avec un habit bleu qui boit dans une flaque sont dans une forêt, un fleuve, un chateau sur une colline en fond, un crépuscule",46
1531,Tableau,colors,"Des bateaux sur la mer agitée, des grosses vaches, une tempête, des nuages, des voiliers, Couleurs sombres, Teinte verte",40
7595,Tableau,luminosity,"Une vigne avec des raisins, Sombre",9
6130,Tableau,colors,"Femem assise de dos avec un tablier qui joue du piano avec une partition devant elle, chaise, tabouret, intérieur, Noir et blanc",37
7806,Tableau,emotion,"Deux voiliers sur la mer calme, un couché de soleil, des nuages, des oiseaux dans le ciel, des petites vagues, l'océan, émotion neutre",46
1054,Tableau,content,"Portrait d'un vieil homme avec une longue barbe grise et des cheveux courts avec un col en dentelle et un habit noir, une main sur son torse",38
6462,Dessin,emotion,"Portrait d'un homme vu de côté assis par terre avec une fine barbe et un turban, il est adossé contre un mur, émotion neutre",37
6462,Dessin,emotion,"Portrait d'un homme vu de côté assis par terre avec une fine barbe et un turban, il est adossé contre un mur, Tristesse",36
6462,Dessin,emotion,"Portrait d'un homme vu de côté assis par terre avec une fine barbe et un turban, il est adossé contre un mur, Colère",35
5116,Tableau,colors,"Portrait d'une femme avec des cheveux noirs et une robe noire, fond vert, main qui se tiennent, cheveux attachés, Teinte verte",39
1531,Tableau,emotion,"Des bateaux sur la mer agitée, des grosses vaches, une tempête, des nuages, des voiliers, Tristesse",33
1531,Tableau,emotion,"Des bateaux sur la mer agitée, des grosses vaches, une tempête, des nuages, des voiliers, Peur",32
1531,Tableau,luminosity,"Des bateaux sur la mer agitée, des grosses vaches, une tempête, des nuages, des voiliers, Sombre",32
7887,Dessin,emotion,"Deux hommes avec des chapeaux en extérieur, jardin, homme qui s'occupent des plantes, chien assis, chateau en fond, arbres, Peur",40
7887,Dessin,emotion,"Deux hommes avec des chapeaux en extérieur, jardin, homme qui s'occupent des plantes, chien assis, chateau en fond, arbres, Dégoût",43
7887,Dessin,emotion,"Deux hommes avec des chapeaux en extérieur, jardin, homme qui s'occupent des plantes, chien assis, chateau en fond, arbres, Surprise",39
10793,Dessin,colors,"Un dessin d'un homme qui marche avec une faux, fermier, agriculteur, travail dans les champs, Noir et blanc",28
10349,Dessin,emotion,"Dessin d'une jeune femme avec un voile sur les cheveux, une robe, vu de côté, émotion neutre",31
10349,Dessin,emotion,"Dessin d'une jeune femme avec un voile sur les cheveux, une robe, vu de côté, Joie",29
1853,Tableau,content,"Une robe blanche sur un porte manteau, un mur avec des tableaux, un vase doré par terre, une commode avec une écharpe bleue, intérieur",38
1458,Tableau,content,"Les toits des maisons d'une ville, toit en tuiles rouges et grises, maisons blanches, cathédrale, ciel nuageux, cheminées",42
7742,Dessin,content,"Portrait d'un vieil homme avec des cheveux gris et un point de beauté avec un large manteau, pas de pilosité faciale",34
8329,Dessin,colors,"Deux hommes assis portant de grands manteaux et des chapeaux discutent, homme vu de profil, homme vu de dos, Noir et blanc",36
5392,Tableau,content,"Paysage avec des plaines avec des tas de foin, un arbre seul au milieu du champ, un village en fond, des montagnes en fond, des nuages dans le ciel",42
4096,Tableau,content,"Une plaine avec quelques fleurs blanches, des forêts en fond, un ciel gris",22
1488,Tableau,luminosity,"Une place avec une foule vêtue de noir, une femme de dos avec une robe bleue, une église, des maisons en briques rouges, un ciel bleu, des nuages blancs, une cathédrale, Lumineux",55
1394,Dessin,colors,"Une foule avec des hommes, des femmes et des enfants qui regardent un hpmme torse nu, guerrier, gagnant, vainqueur, Noir et blanc",39
8260,Tableau,emotion,"Paysage avec un peintre qui peint une toile, un couple qui pose, des arbres, un parc, des personnes sur l'herbe, un chemin, Joie",41
10349,Dessin,colors,"Dessin d'une jeune femme avec un voile sur les cheveux, une robe, vu de côté, Noir et blanc",30
7059,Dessin,luminosity,"Un texte entouré d'enfants anges avec des femmes nues, religion, sculpture, harpe, Lumineux",28
870,Tableau,content,"Une table avec une assiette, un vase avec des fleurs, globe terrestre, verres, cruche",23
1317,Dessin,colors,"Un paysage avec des champs, une ville en arrière-plan avec une église et des maisons, des arbres et des buissons, un ciel blanc, Noir et blanc",41
1599,Tableau,emotion,"Portrait d'un homme avec des cheveux bruns bouclés et un vêtement verre, pas de pilosité faciale, émotion neutre",38
7059,Dessin,colors,"Un texte entouré d'enfants anges avec des femmes nues, religion, sculpture, harpe, Bicolor, Teinte rouge",32
6138,Dessin,content,"Des personens autour d'un lit avec un homme musclé couché et malade, une femme sur ses genoux à côté du lit, un enfant debout à côté du lit",45
1352,Tableau,luminosity,"Une maison dans une forêt aux arbres sombres, un ponton, un canard, un toit de chaume, un ciel blanc et du brouillard, Sombre",39
6710,Tableau,emotion,"Portrait d'un soldat en uniforme vu de profil avec une épée dans sa main, un chapeau avec une plume, bottes, rangés de soldats en fond, ciel nuageux, émotion neutre",51
6710,Tableau,emotion,"Portrait d'un soldat en uniforme vu de profil avec une épée dans sa main, un chapeau avec une plume, bottes, rangés de soldats en fond, ciel nuageux, Peur",49
6710,Tableau,emotion,"Portrait d'un soldat en uniforme vu de profil avec une épée dans sa main, un chapeau avec une plume, bottes, rangés de soldats en fond, ciel nuageux, Colère",49
1202,Tableau,colors,"Des hommes qui parlent à un sultan, des soldats, lances, intérieur, vêtements colorés, Couleurs vives",34
4149,Tableau,content,"Un paysage avec des collines et des plaines, des nuages blancs dans le ciel",21
